symbol	log2FC_MYC	padj_MYC
Iqck	0.022336501	NA
Iqgap1	-0.333162732	0.143622117
Iqgap2	0.046847594	0.861721139
Iqgap3	-0.48946396	0.197632336
Iqsec1	-0.016572585	0.95152738
Iqsec2	-0.185440259	0.374472425
Iqsec3	-0.132912295	0.798706447
Iqub	0.104378484	NA
Irak1	-0.090088992	0.589137354
Irak1bp1	0.933580186	0.000233724
Irak2	-0.261185021	0.13668396
Irak3	0.103816942	0.853368252
Irak4	-0.30586279	0.295266718
Ireb2	-0.192690642	0.494860194
Irf1	0.041159546	0.910802248
Irf2	-0.257405365	0.321631111
Irf2bp1	0.178059239	0.523697553
Irf2bp2	-0.117186831	0.770135983
Irf2bpl	0.233265038	0.340932199
Irf3	0.076076499	0.62113306
Irf4	-0.363973651	0.332631229
Irf5	-0.320719578	0.112759526
Irf6	-0.118534419	0.602577012
Irf7	-0.954762249	3.80E-07
Irf8	-0.126472695	0.653888839
Irf9	-0.48205265	0.002284139
Irg1	-0.100286326	0.855433199
Irgc1	-0.008355754	NA
Irgm1	-0.379017635	0.009354456
Irgm2	-0.609010143	0.006752801
Irgq	0.086122518	0.760085119
Irs1	-0.231664056	0.376456405
Irs2	0.034278675	0.956659199
Irs3	0.110199468	0.842377624
Irs4	NA	NA
Irx1	0.316653361	0.474860965
Irx2	NA	NA
Irx3	0.727480475	0.038355061
Irx4	NA	NA
Irx5	0.090426345	NA
Irx6	NA	NA
Isca1	-0.480780026	0.000153347
Isca2	0.016680562	0.947500685
Iscu	-0.055112772	0.830594903
Isg15	-1.158664317	3.48E-05
Isg20	-0.204136819	0.578730078
Isg20l2	0.366817549	0.011032743
Isl1	-0.0599583	NA
Isl2	-0.0351929	NA
Islr	-0.688001816	0.007848039
Islr2	-0.022769262	NA
Ism1	0.039648916	NA
Isoc1	-0.040739082	0.865152288
Isoc2a	-0.122794008	0.47692464
Isoc2b	-0.453351581	0.009624644
Ispd	0.050224285	0.886359255
Ist1	0.2161518	0.158911649
Isx	NA	NA
Isy1	0.153195201	0.357397167
Isyna1	0.058636787	NA
Itch	0.300762426	0.12669124
Itfg1	0.102519833	0.663399747
Itfg2	0.711862337	2.54E-06
Itfg3	-0.090565048	0.625439306
Itga1	0.049569155	0.85646505
Itga10	-0.217688555	0.583308339
Itga11	0.056756523	0.921564521
Itga2	0.079444691	0.894983394
Itga2b	0.165290433	0.594391103
Itga3	-0.130985564	0.643077752
Itga4	-0.02129037	0.96448302
Itga5	-0.307961497	0.164673782
Itga6	0.330169838	0.384263263
Itga7	0.133917806	0.648398345
Itga8	-0.481478065	0.064031896
Itga9	-0.344389	0.052120682
Itgad	0.012690676	NA
Itgae	-0.369176842	0.385276507
Itgal	-0.631876691	0.029873226
Itgam	0.255009557	0.541823867
Itgav	-0.088172113	0.697714956
Itgax	0.051098907	0.932817385
Itgb1	-0.27804873	0.028169891
Itgb1bp1	0.255719203	0.130486616
Itgb1bp2	0.434067766	0.259063508
Itgb2	-0.239749932	0.442280976
Itgb2l	-0.136857816	0.661861838
Itgb3	-0.602732439	0.001309952
Itgb3bp	0.162393971	0.661628004
Itgb4	0.398160062	0.295486499
Itgb5	-0.173860757	0.338727614
Itgb6	0.324438741	0.457717181
Itgb7	0.237762049	0.582805544
Itgb8	-0.051871116	0.931423703
Itgbl1	-0.368040289	0.385129494
Itih1	-0.162498351	0.390662238
Itih2	-0.012755006	0.976971336
Itih3	-0.096925363	0.762700808
Itih4	-0.158183854	0.488320236
Itih5	-1.217603922	1.46E-19
Itk	0.146095383	0.782874742
Itln1	0.037813681	NA
Itm2a	-0.116729378	0.833973122
Itm2b	-0.092485248	0.707455156
Itm2c	-0.073009735	0.650505736
Itpa	0.20797151	0.263249437
Itpk1	-0.220119896	0.396550852
Itpka	0.678467564	0.030936838
Itpkb	-0.551859599	0.030496385
Itpkc	0.218578233	0.456509033
Itpr1	0.26328738	0.045042347
Itpr2	0.09632049	0.670782248
Itpr3	0.191198999	0.488346691
Itprip	-0.168292095	0.695395448
Itpripl1	-0.004767137	0.991220608
Itpripl2	-0.060675801	0.816946392
Itsn1	-0.261505895	0.1867492
Itsn2	0.081873453	0.583912308
Ivd	-0.012285978	0.967144936
Ivl	-0.003258487	NA
Ivns1abp	0.20650439	0.340932199
Iws1	0.010484307	0.976138103
Iyd	0.129538269	0.566332403
Izumo1	0.053048133	NA
Izumo1r	0.056203548	NA
Izumo2	NA	NA
Izumo3	-0.017226631	NA
Izumo4	0.306447398	0.265564531
Jade1	0.520569491	0.020999428
Jade2	-0.35773631	0.102761476
Jade3	0.302764678	0.223245845
Jag1	-0.181949994	0.519150059
Jag2	-0.097518181	NA
Jagn1	-0.018040556	0.949369307
Jak1	-0.154647051	0.125983762
Jak2	-0.032100265	0.915445443
Jak3	-0.185577724	0.627848942
Jakmip1	0.047252562	0.933601777
Jakmip2	NA	NA
Jakmip3	-0.155226137	NA
Jam2	0.266841845	0.384263263
Jam3	0.837148809	0.000433817
Jarid2	0.123672138	0.592129305
Jazf1	-0.216639789	0.623345079
Jdp2	0.120815236	0.810917412
Jkamp	-0.071077394	0.774388425
Jmjd1c	-0.246803855	0.289261384
Jmjd4	-0.128008481	0.628055505
Jmjd6	0.316279115	0.105217691
Jmjd7	NA	NA
Jmjd8	-0.099138954	0.495802511
Jmy	0.079182397	0.778353045
Josd1	0.607578611	1.19E-08
Josd2	0.046820101	0.888204325
Jph1	0.132909304	0.801523297
Jph2	0.241715495	NA
Jph3	-0.00035188	0.999413271
Jph4	0.174279365	NA
Jpx	-0.202607702	0.468514274
Jrk	0.304569849	0.251715344
Jrkl	0.15094878	0.694144605
Jsrp1	0.125091905	NA
Jtb	-0.035748767	0.855804191
Jun	0.346412121	0.416980354
Junb	0.110638711	0.843610361
Jund	0.067956977	0.798706447
Jup	-0.004335416	0.988218674
Kalrn	0.425559945	0.002267116
Kank1	-0.242237523	0.268677259
Kank2	0.002188997	0.993899788
Kank3	0.425071111	0.031703242
Kank4	-0.014975244	NA
Kansl1	-0.138101933	0.227600393
Kansl1l	0.134761452	0.411573656
Kansl2	0.107223418	0.669353629
Kansl3	-0.116217905	0.602074811
Kap	-0.058846801	NA
Kars	0.013050532	0.956859838
Kat2a	0.19101812	0.502879445
Kat2b	0.162162004	0.479590438
Kat5	0.013047384	0.967361536
Kat6a	-0.069556704	0.693673745
Kat6b	-0.275769936	0.183381519
Kat7	0.124802914	0.445422461
Kat8	-0.029278359	0.8973597
Katna1	0.247062136	0.20886462
Katnal1	-0.031420314	0.917184754
Katnal2	-0.042194705	NA
Katnb1	-0.182481773	0.563154699
Katnbl1	0.462324118	0.06734604
Kazald1	-0.000461038	0.999413271
Kazn	-0.063525704	0.902213712
Kbtbd11	-0.116881264	0.823849776
Kbtbd12	-0.230325581	0.619942905
Kbtbd13	0.624635334	0.064685742
Kbtbd2	0.03936576	0.821713788
Kbtbd3	0.023006217	0.952261045
Kbtbd4	-0.033759236	0.856517028
Kbtbd6	0.026194032	NA
Kbtbd7	-0.110230783	0.628523968
Kbtbd8	0.36172985	0.38735807
Kcmf1	-0.060519101	0.724126747
Kcna1	0.2470905	NA
Kcna10	NA	NA
Kcna2	-0.689380296	0.005491482
Kcna3	0.001674081	0.997969489
Kcna4	0.050265801	NA
Kcna5	-0.113834352	NA
Kcna6	0.090980239	NA
Kcna7	0.129695257	NA
Kcnab1	-0.126455376	0.798706447
Kcnab2	-0.096836522	0.846289417
Kcnab3	0.432213128	0.271393757
Kcnb1	-0.381105661	0.172909189
Kcnb2	0.147942238	NA
Kcnc1	0.264315416	NA
Kcnc2	NA	NA
Kcnc3	0.008498446	0.990550908
Kcnc4	0.0464323	NA
Kcnd1	0.218767454	NA
Kcnd2	0.144917405	NA
Kcnd3	-0.101152039	NA
Kcne1	NA	NA
Kcne1l	0.051316586	NA
Kcne2	-0.168297879	NA
Kcne3	-0.189230994	0.709667958
Kcne4	-0.202903494	0.683741379
Kcnf1	NA	NA
Kcng1	-0.03573039	NA
Kcng2	-0.120583265	0.827264516
Kcng3	-0.028779287	NA
Kcng4	-0.171990059	NA
Kcnh1	-0.12740267	NA
Kcnh2	-0.016086115	NA
Kcnh3	0.052120924	NA
Kcnh4	-0.02727164	NA
Kcnh5	NA	NA
Kcnh6	0.016797631	NA
Kcnh7	0.036476889	NA
Kcnh8	0.038595848	NA
Kcnip1	-0.375824657	0.370597511
Kcnip2	-0.064104596	NA
Kcnip3	0.254455672	0.588362117
Kcnip4	-0.087278492	0.858645341
Kcnj1	-0.041815601	NA
Kcnj10	-0.186835768	0.700316531
Kcnj11	0.038731861	NA
Kcnj12	NA	NA
Kcnj13	0.179060133	0.625160105
Kcnj14	0.010529841	NA
Kcnj15	-0.300308869	0.494860194
Kcnj16	-0.368189039	0.247951223
Kcnj2	0.194663156	0.657466059
Kcnj3	0.038794799	NA
Kcnj4	NA	NA
Kcnj5	-0.0164028	NA
Kcnj6	NA	NA
Kcnj8	0.096844139	0.741764252
Kcnj9	-0.001459011	0.99800343
Kcnk1	0.428980952	0.259398697
Kcnk10	0.1577095	0.739786004
Kcnk12	-0.036212659	NA
Kcnk13	0.077579109	0.888204325
Kcnk15	0.037813681	NA
Kcnk16	NA	NA
Kcnk18	0.038731861	NA
Kcnk2	-0.276235799	NA
Kcnk3	0.001642457	0.99797086
Kcnk4	0.516678964	NA
Kcnk5	0.288504444	0.523697553
Kcnk6	-0.120807277	0.720395333
Kcnk7	0.040357028	NA
Kcnk9	NA	NA
Kcnma1	0.215447782	NA
Kcnmb1	0.149007414	0.774650815
Kcnmb2	-0.013544523	NA
Kcnmb3	-0.06728248	NA
Kcnmb4	0.037813681	NA
Kcnmb4os1	0.038731861	NA
Kcnn1	0.509127338	0.048284505
Kcnn2	0.330031586	0.074917004
Kcnn3	0.234245306	NA
Kcnn4	0.153648675	0.770135983
Kcnq1	0.203999565	0.582084867
Kcnq1ot1	-0.030367162	0.931029819
Kcnq2	0.231326768	NA
Kcnq3	NA	NA
Kcnq4	-0.050289379	0.93455887
Kcnq5	0.430932723	0.289261384
Kcnrg	-0.201678326	0.66928719
Kcns1	NA	NA
Kcns2	NA	NA
Kcns3	0.318764369	0.471822544
Kcnt1	0.053627444	NA
Kcnt2	-0.287618742	0.471250057
Kcnu1	-0.108933547	NA
Kcnv1	NA	NA
Kcnv2	-0.041367315	NA
Kcp	-0.604784664	0.039094525
Kctd1	0.157177171	0.745133176
Kctd10	-0.037550537	0.880393659
Kctd11	0.318687069	0.341431971
Kctd12	0.000409979	0.999382158
Kctd12b	0.019777557	0.959317217
Kctd13	0.136758512	0.734452372
Kctd14	0.3611182	0.383885564
Kctd15	-0.151812804	0.752627203
Kctd16	NA	NA
Kctd17	-0.146180151	0.710417737
Kctd18	-0.012472928	0.970395277
Kctd19	0.050415742	NA
Kctd2	-0.19970787	0.379086763
Kctd20	-0.051881328	0.788513971
Kctd21	-0.374954671	0.067646614
Kctd3	-0.48748524	0.026535664
Kctd4	-0.007430163	0.991143105
Kctd5	0.061350124	0.867075061
Kctd6	-0.165551489	0.412320182
Kctd7	0.048812039	0.911202396
Kctd8	NA	NA
Kctd9	0.01552832	0.967144936
Kdelc1	0.255516663	0.399221119
Kdelc2	-0.334493266	0.050403145
Kdelr1	0.014656485	0.944834156
Kdelr2	0.068111247	0.680503017
Kdelr3	0.142813483	0.760487045
Kdf1	-0.838311321	0.001094661
Kdm1a	0.123318979	0.422536288
Kdm1b	0.284343989	0.039094525
Kdm2a	-0.218335112	0.063542681
Kdm2b	0.297147939	0.197236113
Kdm3a	-0.278171554	0.270959381
Kdm3b	-0.122897827	0.607573097
Kdm4a	-0.226148572	0.272991396
Kdm4b	-0.064793988	0.836993389
Kdm4c	0.062308775	0.790766557
Kdm4d	0.110482412	NA
Kdm5a	-0.021884673	0.906736067
Kdm5b	-0.421406818	0.010545458
Kdm5c	0.063723265	0.751586434
Kdm5d	-0.190147783	0.633451348
Kdm6a	0.465188816	0.047735073
Kdm6b	-0.36390303	0.263135264
Kdm7a	-0.042962065	0.80633039
Kdm8	-0.09649877	0.829360688
Kdr	-0.257997063	0.080801977
Kdsr	0.240865838	0.368270161
Keap1	0.011509204	0.958550235
Keg1	-0.269747359	0.308171634
Kel	-0.01709392	NA
Kera	NA	NA
Khdc1a	0.050265801	NA
Khdc1b	-0.184216049	NA
Khdc1c	NA	NA
Khdc3	0.2402734	0.594391103
Khdrbs1	-0.085208436	0.69214289
Khdrbs2	0.217720211	0.656650921
Khdrbs3	0.130943629	0.69301851
Khk	-0.043410878	0.867499412
Khnyn	-0.07028091	0.873514293
Khsrp	0.309161119	0.108593605
Kidins220	-0.212055485	0.074391462
Kif11	-0.4098319	0.136942302
Kif12	0.199128018	0.671609909
Kif13a	-0.189175397	0.385276507
Kif13b	-0.050135219	0.751944335
Kif14	-0.585285633	0.117072328
Kif15	-0.103458264	0.814440935
Kif16b	0.163457695	0.376234778
Kif17	0.181121257	0.468514274
Kif18a	0.083367498	0.87039348
Kif18b	-0.744201128	0.034743059
Kif19a	0.047030664	0.939360383
Kif1a	-0.323976294	0.446342907
Kif1b	-0.13419902	0.4802595
Kif1c	-0.146449735	0.087715737
Kif20a	-0.523781551	0.113869915
Kif20b	-0.588975563	0.057005732
Kif21a	-0.206828162	0.140128472
Kif21b	-0.259061597	0.402569669
Kif22	-0.387659953	0.260379151
Kif23	-1.107480419	1.47E-06
Kif24	-0.108528565	0.629011489
Kif26a	-0.04354026	0.924147923
Kif26b	-0.759013105	0.017258453
Kif27	-0.104740311	NA
Kif2a	-0.011825691	0.979879986
Kif2b	-0.041815601	NA
Kif2c	-0.748352321	0.034245217
Kif3a	-0.138372175	0.609306829
Kif3b	-0.03953958	0.860299162
Kif3c	0.117489101	0.773677775
Kif4	-0.394282602	0.311836281
Kif4-ps	NA	NA
Kif5a	0.239917138	0.505096102
Kif5b	0.168186059	0.417635738
Kif5c	-0.391030372	0.345922786
Kif6	-0.041815601	NA
Kif7	-0.265150369	0.505136669
Kif9	-0.218390981	0.618284951
Kifap3	-0.184844161	0.49525826
Kifc2	0.336388912	0.228038734
Kifc3	-0.367870544	0.127327003
Kifc5b	0.01405494	0.982952312
Kin	-0.230988809	0.376525945
Kir3dl1	NA	NA
Kir3dl2	NA	NA
Kirrel	-0.516354376	0.047516548
Kirrel2	0.038794799	NA
Kirrel3	-0.283305539	0.219952461
Kis2	-0.003011235	NA
Kiss1	-0.142569101	NA
Kiss1r	-0.425058192	0.263665312
Kit	-0.004382684	0.991046473
Kitl	0.069180742	0.832372397
Kiz	0.161661908	0.33557422
Kl	0.012943996	0.983905449
Klb	0.158468277	0.598123853
Klc1	-0.009318743	0.969269274
Klc2	0.389727571	0.020917208
Klc3	-0.073199985	NA
Klc4	0.110076033	0.616968098
Klf1	0.657167314	0.031296212
Klf10	0.133864839	0.760924751
Klf11	-0.198668175	0.69301851
Klf12	-0.097545603	0.751944335
Klf13	0.491630386	0.067395945
Klf14	NA	NA
Klf15	-0.011928054	0.974363797
Klf16	0.538735226	0.109092733
Klf17	-0.063087401	0.880698137
Klf2	-0.195356485	0.534204062
Klf3	-0.152557858	0.382257229
Klf4	-0.419600422	0.239659438
Klf5	-0.020852791	NA
Klf6	0.067007061	0.868307898
Klf7	-0.273797956	0.344476706
Klf8	-0.029674571	NA
Klf9	-0.231078362	0.15090784
Klhdc1	-0.2173775	0.648282872
Klhdc10	0.004737055	0.987617145
Klhdc2	0.197734346	0.209154699
Klhdc3	0.030589686	0.926013616
Klhdc4	-0.401544086	0.024691967
Klhdc7a	-0.012040244	0.985897809
Klhdc7b	-0.566337496	0.085811714
Klhdc8a	-0.323579925	0.41868147
Klhdc8b	0.225506929	0.438880673
Klhdc9	-0.350266158	0.116174958
Klhl1	NA	NA
Klhl10	0.040060788	0.948847941
Klhl11	0.015804027	0.956659199
Klhl12	-0.130079018	0.39252002
Klhl13	0.289416844	0.489575963
Klhl14	0.017331171	NA
Klhl15	0.25465679	0.266588553
Klhl17	0.558240571	0.001611197
Klhl18	-0.06871226	0.814440935
Klhl2	-0.12298391	0.715474312
Klhl20	-0.045733508	0.842322688
Klhl21	0.457201824	0.157139855
Klhl22	0.046587236	0.840889491
Klhl23	0.151258201	0.720845405
Klhl24	-0.19305415	0.468440275
Klhl25	0.01954139	0.953944362
Klhl26	0.228759992	0.411224084
Klhl28	0.139454843	0.444532336
Klhl29	-0.041128019	0.947703639
Klhl30	-0.080045864	NA
Klhl31	-0.919907256	0.006353731
Klhl32	0.169761012	NA
Klhl33	0.424689443	NA
Klhl34	NA	NA
Klhl35	0.065096466	0.9130879
Klhl36	0.09830983	0.771437607
Klhl38	0.039117642	NA
Klhl4	0.365896191	0.264627134
Klhl40	NA	NA
Klhl41	-0.190441589	0.696630261
Klhl42	0.117677637	0.732164618
Klhl5	0.031055129	0.883263274
Klhl6	-0.001522275	0.997818246
Klhl7	0.42340531	0.000346355
Klhl8	0.030671212	0.941945516
Klhl9	0.124513846	0.411479665
Klk1	-0.059971988	NA
Klk10	-0.034019728	NA
Klk11	NA	NA
Klk12	NA	NA
Klk13	NA	NA
Klk14	NA	NA
Klk15	NA	NA
Klk1b1	NA	NA
Klk1b11	-0.005753635	NA
Klk1b16	-0.041815601	NA
Klk1b21	NA	NA
Klk1b22	-0.199379002	NA
Klk1b24	-0.041367315	NA
Klk1b26	-0.041815601	NA
Klk1b27	-0.051773758	NA
Klk1b3	0.038731861	NA
Klk1b4	-0.431241692	0.290381901
Klk1b5	-0.042194705	NA
Klk1b7-ps	NA	NA
Klk1b8	NA	NA
Klk1b9	-0.063071439	NA
Klk4	NA	NA
Klk5	NA	NA
Klk6	NA	NA
Klk7	-0.04993524	NA
Klk8	-0.500437397	NA
Klk9	-0.080780438	NA
Klkb1	-0.101906769	0.68455857
Klra1	0.109460772	NA
Klra10	NA	NA
Klra12	NA	NA
Klra13-ps	0.04940689	NA
Klra14-ps	0.025872184	NA
Klra15	NA	NA
Klra17	-0.096620733	NA
Klra18	0.031027987	NA
Klra19	NA	NA
Klra2	-0.531970113	0.049755687
Klra21	0.037813681	NA
Klra22	NA	NA
Klra23	-0.042714014	NA
Klra3	0.019246366	NA
Klra5	0.011368474	NA
Klra6	NA	NA
Klra7	-0.066754561	NA
Klra8	0.052777539	NA
Klra9	0.126412479	NA
Klrb1	-0.042714014	NA
Klrb1a	0.069075624	NA
Klrb1b	-0.195366583	NA
Klrb1c	0.201485862	0.681260403
Klrb1f	-0.110279256	NA
Klrc1	0.215567286	0.65632546
Klrc2	0.057544513	0.921234502
Klrc3	-0.053589641	NA
Klrd1	0.37051977	0.362899584
Klre1	-0.015082183	NA
Klrg1	0.042659476	NA
Klrg2	-0.111282658	0.831181731
Klri1	0.093466237	NA
Klri2	-0.077336209	0.894825819
Klrk1	0.098532076	0.849139849
Kmo	-0.084861303	0.711091608
Kmt2a	-0.242682565	0.126490807
Kmt2b	-0.047209154	0.848578092
Kmt2c	-0.193241545	0.168035952
Kmt2d	-0.424880223	0.05330452
Kmt2e	-0.329130946	0.000261852
Kncn	NA	NA
Kndc1	0.038595848	NA
Kng1	-0.037473014	0.906775672
Kng2	0.011364121	0.971400091
Knop1	0.26030322	0.195270254
Knstrn	-0.180626392	0.697215375
Kntc1	-0.672307408	0.0607213
Kpna1	-0.096533851	0.612644663
Kpna2	0.288470915	0.136942302
Kpna3	0.139038727	0.433266103
Kpna4	0.087836312	0.701918492
Kpna6	0.199194671	0.20442418
Kpna7	0.038794799	NA
Kpnb1	-0.144663864	0.474860965
Kprp	NA	NA
Kptn	0.253369046	0.245503788
Kras	0.138347621	0.566666823
Krba1	-0.153007699	0.433933733
Krcc1	0.076167306	0.706761902
Kremen1	-0.014639013	0.953302783
Kremen2	0.107306463	0.818089136
Kri1	0.29741777	0.178813752
Krit1	0.271672429	0.063341964
Krr1	0.453628204	0.008729677
Krt1	NA	NA
Krt10	0.304783405	0.322281213
Krt12	NA	NA
Krt13	NA	NA
Krt14	-0.005753635	NA
Krt15	NA	NA
Krt16	NA	NA
Krt17	NA	NA
Krt18	-0.147324413	0.352261051
Krt19	-0.166787028	0.703663059
Krt2	NA	NA
Krt20	NA	NA
Krt222	0.062841121	0.91623405
Krt23	-0.035532913	0.954456294
Krt24	NA	NA
Krt25	NA	NA
Krt26	NA	NA
Krt27	NA	NA
Krt28	0.024895966	NA
Krt31	NA	NA
Krt32	NA	NA
Krt33a	NA	NA
Krt33b	NA	NA
Krt34	NA	NA
Krt35	NA	NA
Krt36	NA	NA
Krt39	NA	NA
Krt4	-0.273264012	NA
Krt40	NA	NA
Krt42	NA	NA
Krt5	NA	NA
Krt6a	NA	NA
Krt6b	NA	NA
Krt7	-0.441341938	0.276077267
Krt71	NA	NA
Krt72	NA	NA
Krt73	NA	NA
Krt74	NA	NA
Krt75	NA	NA
Krt76	NA	NA
Krt77	NA	NA
Krt78	-0.041815601	NA
Krt79	0.040280113	NA
Krt8	-0.018884945	0.921654709
Krt80	-0.26653913	0.567948957
Krt81	NA	NA
Krt82	NA	NA
Krt83	-0.003258487	NA
Krt84	NA	NA
Krt85	0.038731861	NA
Krt86	0.051432707	NA
Krt9	-0.042714014	NA
Krtap1-3	NA	NA
Krtap1-4	NA	NA
Krtap1-5	NA	NA
Krtap10-10	NA	NA
Krtap10-4	NA	NA
Krtap11-1	NA	NA
Krtap12-1	NA	NA
Krtap13	NA	NA
Krtap13-1	NA	NA
Krtap14	NA	NA
Krtap15	NA	NA
Krtap16-3	NA	NA
Krtap17-1	-0.041815601	NA
Krtap19-1	NA	NA
Krtap19-2	NA	NA
Krtap19-3	NA	NA
Krtap19-4	NA	NA
Krtap19-5	NA	NA
Krtap19-9b	-0.042714014	NA
Krtap2-4	NA	NA
Krtap20-2	NA	NA
Krtap21-1	NA	NA
Krtap22-2	NA	NA
Krtap24-1	NA	NA
Krtap26-1	-0.041815601	NA
Krtap27-1	NA	NA
Krtap3-1	NA	NA
Krtap3-2	NA	NA
Krtap3-3	NA	NA
Krtap31-1	NA	NA
Krtap31-2	NA	NA
Krtap4-1	NA	NA
Krtap4-16	NA	NA
Krtap4-2	NA	NA
Krtap4-6	NA	NA
Krtap4-7	NA	NA
Krtap4-8	NA	NA
Krtap4-9	NA	NA
Krtap5-1	-0.041367315	NA
Krtap5-2	NA	NA
Krtap5-3	-0.041367315	NA
Krtap5-4	NA	NA
Krtap5-5	NA	NA
Krtap6-1	NA	NA
Krtap6-2	NA	NA
Krtap6-5	NA	NA
Krtap7-1	NA	NA
Krtap8-1	0.052664026	NA
Krtap9-1	NA	NA
Krtap9-3	NA	NA
Krtap9-5	NA	NA
Krtcap2	0.034903914	0.896760352
Krtcap3	-0.173475339	0.648596077
Krtdap	NA	NA
Ksr1	-0.010609713	0.982607492
Ksr2	-0.69417957	0.047487066
Kti12	0.287937698	0.325088579
Ktn1	0.02498312	0.904214866
Kxd1	0.084214751	0.742717851
Ky	NA	NA
Kynu	-0.307498959	0.123338621
L1cam	0.137173359	0.785810253
L1td1	0.384700542	NA
L2hgdh	0.381518694	0.003715791
L3hypdh	0.87073436	1.18E-12
L3mbtl1	-0.138946311	NA
L3mbtl2	-0.103122347	0.728656166
L3mbtl3	0.118741263	0.764766991
L3mbtl4	0.232952678	NA
l7Rn6	-0.013296532	0.971545322
Lacc1	0.683953321	0.000301027
Lace1	0.09098269	0.741895312
Lactb	-0.01943349	0.946172568
Lactb2	0.047531703	0.853368252
Lad1	-0.721544411	0.03101894
Lag3	-0.553269574	0.088302985
Lage3	0.05774739	0.837482517
Lair1	0.115392803	0.727822958
Lalba	-0.051387771	NA
Lama1	-0.487220425	0.088997572
Lama2	-0.719621396	0.008482333
Lama3	-0.197166224	0.639673858
Lama4	-0.129590263	0.750424848
Lama5	0.061306375	0.873514293
Lamb1	-0.59370506	0.000318141
Lamb2	-0.146240967	0.567561019
Lamb3	-0.393160431	0.186522941
Lamc1	-0.314123499	0.073623853
Lamc2	-0.185309678	0.714313552
Lamc3	-0.149145281	0.767156418
Lamp1	-0.101466304	0.593673351
Lamp2	-0.234476196	0.095588714
Lamp3	-0.169137128	NA
Lamp5	NA	NA
Lamtor1	-0.178990788	0.180356987
Lamtor2	-0.42969818	0.006755304
Lamtor3	0.377915365	0.008039807
Lamtor4	0.093484914	0.679701946
Lamtor5	0.035813258	0.895271785
Lancl1	0.057812836	0.87039348
Lancl2	0.03266962	0.930514005
Lancl3	-0.015360704	NA
Lao1	-0.042194705	NA
Lap3	0.007851953	0.983401608
Laptm4a	-0.18259763	0.339687995
Laptm4b	-0.093296517	0.716691148
Laptm5	-0.479930594	0.012201468
Large	-0.110311684	0.720832225
Larp1	-0.300512941	0.08197366
Larp1b	0.10503796	0.571237591
Larp4	0.181720819	0.325016751
Larp4b	0.130014386	0.365987578
Larp6	0.056498963	NA
Larp7	0.185464016	0.310986671
Lars	0.255430056	0.216604024
Lars2	-0.235802249	0.100827889
Las1l	-0.263209087	0.216013866
Lasp1	-0.431988702	0.000358961
Lat	0.105232584	0.849537259
Lat2	-0.066484328	0.904673214
Lats1	0.064989778	0.727001505
Lats2	0.04795153	0.88045464
Lax1	0.101380358	0.858145814
Layn	0.363425553	0.341248341
Lbh	-0.224627588	0.384952652
Lbp	0.122583566	0.784600881
Lbr	0.20348961	0.356098883
Lbx1	NA	NA
Lbx2	-0.271575536	0.546409951
Lca5	0.102719112	0.855187638
Lca5l	0.067894679	NA
Lcat	-0.130624206	0.377058784
Lce1a1	NA	NA
Lce1a2	NA	NA
Lce1b	NA	NA
Lce1c	NA	NA
Lce1d	NA	NA
Lce1e	NA	NA
Lce1f	NA	NA
Lce1g	NA	NA
Lce1h	NA	NA
Lce1i	NA	NA
Lce1l	NA	NA
Lce1m	NA	NA
Lce3a	NA	NA
Lce3b	NA	NA
Lce3c	NA	NA
Lce3f	NA	NA
Lce6a	-0.117385272	NA
Lck	0.094252167	0.867699907
Lclat1	-0.059856648	0.809662399
Lcmt1	-0.098588926	0.735986744
Lcmt2	-0.380918885	0.03101894
Lcn10	0.038731861	NA
Lcn11	NA	NA
Lcn12	-0.062130845	0.918517695
Lcn2	-0.097007837	0.810917412
Lcn3	NA	NA
Lcn4	-0.058302263	NA
Lcn5	0.037813681	NA
Lcn6	-0.059082302	NA
Lcn8	-0.639223278	NA
Lcn9	NA	NA
Lcor	-0.188259778	0.288741213
Lcorl	0.552576606	0.002639449
Lcp1	-0.219702732	0.038995867
Lcp2	-0.635511241	0.015094317
Lct	-0.06367944	NA
Lctl	-0.004422615	NA
Ldb1	0.230277749	0.195270254
Ldb2	-0.044116703	0.930062154
Ldb3	-0.071584992	NA
Ldha	-0.140041326	0.570208672
Ldhal6b	0.080003388	0.893703192
Ldhb	0.526024885	0.069993407
Ldhc	-0.192374407	NA
Ldhd	-0.348104548	0.069993407
Ldlr	0.044597955	0.798138897
Ldlrad1	0.00597227	NA
Ldlrad2	0.13461099	0.765876258
Ldlrad3	0.107305324	0.719817664
Ldlrad4	-0.38581287	0.087854304
Ldlrap1	-0.079975123	0.680503017
Ldoc1	NA	NA
Ldoc1l	-0.329767732	0.451151881
Leap2	-0.151334388	0.54770362
Lect1	1.258469252	1.96E-05
Lect2	-0.178341436	0.455773591
Lef1	-0.00184399	0.997818246
Lefty1	0.770750718	0.026887165
Lefty2	-0.033796131	NA
Lekr1	0.413889685	0.289320217
Lelp1	NA	NA
Lemd1	NA	NA
Lemd2	0.229357525	0.162558429
Lemd3	0.25723681	0.088901896
Lenep	0.349602541	0.290983927
Leng1	-0.093389625	0.741467979
Leng8	0.090845715	0.74817808
Leng9	-0.119774462	0.723544343
Leo1	-0.378279755	0.164605329
Lep	NA	NA
Lepr	0.649343853	0.05787157
Leprot	0.007040299	0.980682426
